UUSERID,FOR_RENT_NUM_LISTINGS,FOR_SALE_NUM_LISTINGS,FOR_RENT_NUM_OF_ENQUIRIES,FOR_SALE_NUM_OF_ENQUIRIES,FOR_RENT_NUM_OF_INSPECTION_COMPLETED,FOR_SALE_NUM_OF_INSPECTION_COMPLETED,FOR_RENT_NUM_OF_INSPECTION_INTENTION,FOR_SALE_NUM_OF_INSPECTION_INTENTION,FOR_RENT_NUM_OF_SHORTLISTED,FOR_SALE_NUM_OF_SHORTLISTED,LABEL
948397006175239884,1,0,0,0,0,0,0,0,0,0,0
948393460510249423,0,5,0,0,0,0,0,0,0,0,1
948389839834425136,0,12,0,0,0,0,0,0,0,0,1
948385312042382496,0,86,0,0,0,0,0,0,0,0,1
948383440795062057,0,5,0,0,0,0,0,0,0,0,1
948381542502552869,0,2,0,0,0,0,0,0,0,0,1
948378378178712477,0,1,0,0,0,0,0,0,0,0,1
948374251676631245,0,9,0,0,0,0,0,0,0,0,1
948368493177809386,0,1,0,0,0,0,0,0,0,0,1
948365606801086429,0,3,0,0,0,0,0,0,0,0,1
948360175249152055,0,12,0,0,0,0,0,0,0,0,1
948354485594255067,0,1,0,0,0,0,0,0,0,0,1
948353900667198415,0,1,0,0,0,0,0,0,0,0,1
948353716953873789,1,7,0,0,0,0,0,0,0,0,1
948353591731988438,0,1,0,0,0,0,0,0,0,0,1
948352441600995104,16,0,0,0,0,0,0,0,0,0,0
948350754954253092,0,9,0,0,0,0,0,0,0,0,1
948349896072165490,0,1,0,0,0,0,0,0,0,0,1
94834643680468752,0,2,0,0,0,0,0,0,0,0,1
948345420563248357,0,3,0,0,0,0,0,0,0,0,1
948343821437128354,0,7,0,0,0,0,0,0,0,0,1
948343092576533606,0,1,0,0,0,0,0,0,0,0,1
948342993165971838,0,7,0,0,0,0,0,0,0,0,1
948342531354839255,0,5,0,0,0,0,0,0,0,0,1
94834167801378773,0,8,0,0,0,0,0,0,0,0,1
948332790805493165,1,0,0,0,0,0,0,0,0,0,0
948330987829959359,3,10,0,0,0,0,0,0,0,0,1
948330986303459683,0,33,0,0,0,0,0,0,0,0,1
948330408628465695,0,1,0,0,0,0,0,0,0,0,1
948322244261495725,0,1,0,0,0,0,0,0,0,0,1
948321520565536690,0,41,0,0,0,0,0,0,0,0,1
948318434085310533,0,1,0,0,0,0,0,0,0,0,1
948315671837664288,0,13,0,0,0,0,0,0,0,0,1
948310226814514530,0,1,0,0,0,0,0,0,0,0,1
948308472255012445,0,11,0,0,0,0,0,0,0,0,1
948296958984608052,1,0,0,0,0,0,0,0,0,0,0
948295648825479411,0,51,0,0,0,0,0,0,0,0,1
948291171567162329,0,2,0,0,0,0,0,0,0,0,1
948290758430430055,0,2,0,0,0,0,0,0,0,0,1
94829062876355900,1,1,0,0,0,0,0,0,0,0,0
948286231559836567,0,1,0,0,0,0,0,0,0,0,1
948272957470497798,1,0,0,0,0,0,0,0,0,0,0
948265639405902654,0,1,0,0,0,0,0,0,0,0,1
94826384463312107,0,2,0,0,0,0,0,0,0,0,1
948263256917222505,0,1,0,0,0,0,0,0,0,0,1
948260560486054158,1064,0,0,0,0,0,0,0,65,0,0
94825780468632503,0,30,0,0,0,0,0,0,0,0,1
948255861407486622,1,0,0,0,0,0,0,0,0,0,0
948247002763558366,7,5,0,0,0,0,0,0,0,0,0
948244901671555072,10,0,0,0,0,0,0,0,0,0,0
948243499314904173,0,8,0,0,0,0,0,0,0,0,1
94824346233794855,2,10,0,0,0,0,0,0,1,3,1
948240328534902947,0,1,0,0,0,0,0,0,0,0,1
948231103496902016,2,0,0,0,0,0,0,0,0,0,0
948230356666067539,2,0,0,0,0,0,0,0,0,0,0
948225734723129009,1,0,0,0,0,0,0,0,0,0,0
948219453720203076,0,2,0,0,0,0,0,0,0,0,1
94821925335791440,0,2,0,0,0,0,0,0,0,0,1
948219146408826806,0,1,0,0,0,0,0,0,0,0,1
948218939413703681,8,0,0,0,0,0,0,0,0,0,0
948218570864768644,0,1,0,0,0,0,0,0,0,0,1
948217969193688598,0,1,0,0,0,0,0,0,0,0,1
948213488578701926,1,0,0,0,0,0,0,0,0,0,0
948211418365668012,0,1,0,0,0,0,0,0,0,0,1
948204944833392453,0,2,0,0,0,0,0,0,0,0,1
948203251400666255,0,4,0,0,0,0,0,0,0,0,1
948189282585747096,0,5,0,0,0,0,0,0,0,0,1
948188986773243222,0,11,0,0,0,0,0,0,0,0,1
948184901428141374,0,2,0,0,0,0,0,0,0,0,1
94818105235685381,0,3,0,0,0,0,0,0,0,0,1
948179865919492109,0,59,0,0,0,0,0,0,0,0,1
948152093931776979,0,12,0,0,0,0,0,0,0,0,1
948150098223704886,0,17,0,0,0,0,0,0,0,0,1
948148553406557898,0,2,0,0,0,0,0,0,0,0,1
948147353103084802,0,21,0,0,0,0,0,0,0,0,1
94814616681892572,0,1,0,0,0,0,0,0,0,0,1
948143127683077211,0,10,0,0,0,0,0,0,0,0,1
948138698025865078,3,0,0,0,0,0,0,0,0,0,0
948138581374091548,0,3,0,0,0,0,0,0,0,0,1
948127044988112886,0,20,0,0,0,0,0,0,0,0,1
948124985049081209,15,14,0,0,0,0,0,0,0,0,0
948124759348471072,0,73,0,0,0,0,0,0,0,0,1
948124302329959188,0,49,0,0,0,0,0,0,0,0,1
948123955394021649,0,2,0,0,0,0,0,0,0,0,1
948123173352481861,0,1,0,0,0,0,0,0,0,0,1
94812106521711961,0,3,0,0,0,0,0,0,0,0,1
948120913224203931,0,1,0,0,0,0,0,0,0,0,1
948119553079411569,0,1,0,0,0,0,0,0,0,0,1
948119130212627315,0,11,0,0,0,0,0,0,0,0,1
948116496668707130,5,0,0,0,0,0,0,0,0,0,0
948105243082486800,0,1,0,0,0,0,0,0,0,0,1
94810467450832869,0,19,0,0,0,0,0,0,0,0,1
948104598515241207,4,0,0,0,0,0,0,0,0,0,0
948098737756730221,0,1,0,0,0,0,0,0,0,0,1
948093924200563369,0,2,0,0,0,0,0,0,0,0,1
948089365791796121,0,1,0,0,0,0,0,0,0,0,1
948085078066300451,0,1,0,0,0,0,0,0,0,0,1
948077021687237756,3,0,0,0,0,0,0,0,0,0,0
948076396277444145,0,1,0,0,0,0,0,0,0,0,1
948075430167209999,0,17,0,0,0,0,0,0,0,0,1
948069637629185009,0,2,0,0,0,0,0,0,0,0,1
948062307834144190,0,1,0,0,0,0,0,0,0,0,1
948062121387138100,0,1,0,0,0,0,0,0,0,0,1
948058417996655040,1,83,0,0,0,0,0,0,0,0,1
948048479032105388,0,9,0,0,0,0,0,0,0,0,1
948041994570569554,0,19,0,0,0,0,0,0,0,0,1
94803782829810818,0,2,0,0,0,0,0,0,0,0,1
94803661698802259,0,2,0,0,0,0,0,0,0,0,1
94803616982086189,0,2,0,0,0,0,0,0,0,0,1
948032849506636311,0,2,0,0,0,0,0,0,0,0,1
948032037971488647,29,22,0,0,0,0,0,0,0,0,0
948022119018381014,1,0,0,0,0,0,0,0,0,0,0
948016810684995368,12,19,0,0,0,0,0,0,0,0,1
948014421554392471,3,6,0,0,0,0,0,0,0,0,1
948011028162097936,0,1,0,0,0,0,0,0,0,0,1
948010356183506527,0,5,0,0,0,0,0,0,0,0,1
948002772576770064,0,3,0,0,0,0,0,0,0,0,1
94800204555239267,0,2,0,0,0,0,0,0,0,0,1
948000877709369970,2,0,0,0,0,0,0,0,0,0,0
947999697050564065,0,2,0,0,0,0,0,0,0,0,1
947999406093276798,0,1,0,0,0,0,0,0,0,0,1
947998137460813547,0,1,0,0,0,0,0,0,0,0,1
94799147928653958,0,10,0,0,0,0,0,0,0,0,1
947990919611820851,0,2,0,0,0,0,0,0,0,0,1
947990153025429086,0,1,0,0,0,0,0,0,0,0,1
947986828536072914,3,0,0,0,0,0,0,0,0,0,0
947986809497862744,0,1,0,0,0,0,0,0,0,0,1
947979328074776074,0,19,0,0,0,0,0,0,0,0,1
947976565992480644,0,1,0,0,0,0,0,0,0,0,1
947975796335715771,0,2,0,0,0,0,0,0,0,0,1
947975464070781743,0,2,0,0,0,0,0,0,0,0,1
947971288543875030,0,9,0,0,0,0,0,0,0,0,1
947969652795176071,0,1,0,0,0,0,0,0,0,0,1
947968797824179894,0,9,0,0,0,0,0,0,0,0,1
9479677983804195,0,1,0,0,0,0,0,0,0,0,1
947957833991846577,0,1,0,0,0,0,0,0,0,0,1
947954058521706400,0,3,0,0,0,0,0,0,0,0,1
947951359434802992,0,12,0,0,0,0,0,0,0,0,1
947950279254166809,0,2,0,0,0,0,0,0,0,0,1
94794928880315110,1,0,0,0,0,0,0,0,0,0,0
947949039634869935,0,4,0,0,0,0,0,0,0,0,1
947948027679525438,6,0,0,0,0,0,0,0,0,0,0
947944380804250320,0,2,0,0,0,0,0,0,0,0,1
947936442943209786,0,13,0,0,0,0,0,0,0,2,1
947934986432092442,1,0,0,0,0,0,0,0,0,0,0
94793263922495311,0,1,0,0,0,0,0,0,0,0,1
947932632203576410,0,1,0,0,0,0,0,0,0,0,1
947931108427584194,0,3,0,0,0,0,0,0,0,0,1
947927347582925408,0,10,0,0,0,0,0,0,0,0,1
947926562216325475,2,0,0,0,0,0,0,0,0,0,0
947923897072331462,11,0,0,0,0,0,0,0,0,0,0
94791644485720469,0,3,0,0,0,0,0,0,0,0,1
947912990225552321,0,2,0,0,0,0,0,0,0,0,1
94791097630430738,0,1,0,0,0,0,0,0,0,0,1
947910246242560297,6,0,0,0,0,0,0,0,0,0,0
947896052865893246,0,2,0,0,0,0,0,0,0,0,1
947895277674580140,0,1,0,0,0,0,0,0,0,0,1
947893894687522471,6,0,0,0,0,0,0,0,1,0,0
947893686543810390,0,2,0,0,0,0,0,0,0,0,1
947889868466947119,0,83,0,0,0,0,0,0,0,0,1
947886724951463855,0,3,0,0,0,0,0,0,0,0,1
947886271717537505,0,1,0,0,0,0,0,0,0,0,1
947881135287369227,0,4,0,0,0,0,0,0,0,0,1
947879599061783704,0,1,0,0,0,0,0,0,0,0,1
947873787339057119,5,0,0,0,0,0,0,0,0,0,0
947866799065047521,5,0,0,0,0,0,0,0,0,0,0
947866588388061394,0,172,0,9,0,0,0,0,0,5,1
947865662036790856,0,1,0,0,0,0,0,0,0,0,1
947863891586714185,1,0,0,0,0,0,0,0,0,0,0
94786242120103740,19,0,0,0,0,0,0,0,0,0,0
947851503398456012,1,0,0,0,0,0,0,0,0,0,0
947850949643819121,0,1,0,0,0,0,0,0,0,0,1
94785081280252991,1,0,0,0,0,0,0,0,0,0,0
947849599411049950,0,16,0,0,0,0,0,0,0,0,1
947849550870859116,0,3,0,0,0,0,0,0,0,0,1
947839933279328003,6,0,0,0,0,0,0,0,0,0,0
947835858794307204,0,1,0,0,0,0,0,0,0,0,1
947828856213344329,0,2,0,0,0,0,0,0,0,0,1
94781728802479461,1,0,0,0,0,0,0,0,0,0,0
947814385199359216,0,3,0,0,0,0,0,0,0,0,1
947812298492333968,0,5,0,0,0,0,0,0,0,0,1
947811236210762685,2,0,0,0,0,0,0,0,0,0,0
947804405678892195,0,1,0,0,0,0,0,0,0,0,1
947798926352549793,0,3,0,0,0,0,0,0,0,0,1
94779800607224725,58,0,0,0,0,0,0,0,0,0,0
947797751358235964,1,0,0,0,0,0,0,0,0,0,0
947797708245620797,0,2,0,0,0,0,0,0,0,0,1
947795653397449961,0,5,0,0,0,0,0,0,0,0,1
947788615342247902,0,1,0,0,0,0,0,0,0,0,1
947779223394014647,7,0,0,0,0,0,0,0,0,0,0
947778594942760930,2,0,0,0,0,0,0,0,0,0,0
947765424869192028,0,2,0,0,0,0,0,0,0,0,1
947759057824903073,1,2,0,0,0,0,0,0,0,0,1
947758474349555208,1,0,0,0,0,0,0,0,0,0,0
947754694379783349,0,23,0,0,0,0,0,0,0,0,1
947753452615391713,0,1,0,0,0,0,0,0,0,0,1
947747371112983633,8,0,0,0,0,0,0,0,0,0,0
947743798881281152,0,11,0,0,0,0,0,0,0,0,1
947741897082558435,0,9,0,0,0,0,0,0,0,0,1
947737162334258595,1,1,0,0,0,0,0,0,0,0,0
947733951951047358,0,4,0,0,0,0,0,0,0,0,1
94773358343316726,3,0,0,0,0,0,0,0,0,0,0
947726634049357168,0,2,0,0,0,0,0,0,0,0,1
947726033580206332,0,0,0,0,0,0,0,0,0,0,0
947725748038860328,0,2,0,0,0,0,0,0,0,0,1
947717937108136656,0,2,0,0,0,0,0,0,0,0,1
947707188080298059,4,0,0,0,0,0,0,0,0,0,0
947704047472291295,0,1,0,0,0,0,0,0,0,0,1
947702173274482281,0,1,0,0,0,0,0,0,0,0,1
947700003042991476,1,3,0,0,0,0,0,0,0,0,1
947683878573087218,0,4,0,0,0,0,0,0,0,0,1
9476803041735414,14,0,0,0,0,0,0,0,0,0,0
947673827666468955,0,1,0,0,0,0,0,0,0,0,1
947667826407639044,2,0,0,0,0,0,0,0,0,0,0
947660310736514837,1,2,0,0,0,0,0,0,0,0,1
947659255980615578,0,3,0,0,0,0,0,0,0,0,1
947654821547470557,0,3,0,0,0,0,0,0,0,0,1
947650959309960561,5,0,0,0,0,0,0,0,0,0,0
947647204648081559,0,1,0,0,0,0,0,0,0,0,1
947646389490375577,7,31,0,0,0,0,0,0,0,0,1
947637026291852513,0,1,0,0,0,0,0,0,0,0,1
947636124780968909,0,1,0,0,0,0,0,0,0,0,1
94763562048526409,0,4,0,0,0,0,0,0,0,0,1
947633203560928629,3,1,0,0,0,0,0,0,0,0,0
947632258014051195,0,1,0,0,0,0,0,0,0,0,1
947630823850995832,0,2,0,0,0,0,0,0,0,0,1
947629226807615996,0,19,0,0,0,0,0,0,0,0,1
94762483740025555,0,8,0,0,0,0,0,0,0,0,1
947622190705878835,0,17,0,0,0,0,0,0,0,0,1
947616012943156857,0,1,0,0,0,0,0,0,0,0,1
947608270203269865,0,2,0,0,0,0,0,0,0,0,1
94760404992076638,0,5,0,0,0,0,0,0,0,1,1
947600242316264086,0,3,0,0,0,0,0,0,0,0,1
947593489327385614,0,37,0,0,0,0,0,0,0,0,1
947592627271348977,0,1,0,0,0,0,0,0,0,0,1
947586349128471512,0,9,0,0,0,0,0,0,0,0,1
947585898505526384,14,16,0,0,0,12,0,0,0,0,1
947580240915048592,0,1,0,0,0,0,0,0,0,0,1
947579693902250253,0,3,0,0,0,0,0,0,0,0,1
947571916219269977,0,1,0,0,0,0,0,0,0,0,1
947567501783645717,0,2,0,0,0,0,0,0,0,0,1
947566980240037638,1,0,0,0,0,0,0,0,0,0,0
947564851442832604,0,1,0,0,0,0,0,0,0,0,1
947563525105996918,0,1,0,0,0,0,0,0,0,0,1
947561726982185556,0,1,0,0,0,0,0,0,0,0,1
947554295186159555,0,1,0,0,0,0,0,0,0,0,1
94755408719161835,21,0,0,0,0,0,0,0,0,0,0
947552400816165365,0,1,0,0,0,0,0,0,0,0,1
947552068085915823,0,6,0,0,0,0,0,0,0,0,1
947538585394007444,0,2,0,0,0,0,0,0,0,0,1
947537697218357682,0,4,0,0,0,0,0,0,0,0,1
947531726167969631,0,1,0,0,0,0,0,0,0,0,1
947528946786353767,0,1,0,0,0,0,0,0,0,0,1
947526229344883165,0,25,0,0,0,0,0,0,0,0,1
947524314053774812,2,19,0,0,0,0,0,0,0,0,1
947522091164278199,0,1,0,0,0,0,0,0,0,0,1
947518566201878484,0,2,0,0,0,0,0,0,0,0,1
947507874909267839,1,0,0,0,0,0,0,0,0,0,0
947506659721082286,17,0,0,0,0,0,0,0,0,0,0
947500618122320442,68,23,0,0,0,0,0,0,23,6,0
947493603512648377,0,2,0,0,0,0,0,0,0,0,1
947493157442779701,1,0,0,0,0,0,0,0,0,0,0
947492990330938395,0,1,0,0,0,0,0,0,0,0,1
947490934529232254,1,0,0,0,0,0,0,0,0,0,0
947487123269037214,2,0,0,0,0,0,0,0,0,0,0
947476625798893751,32,0,0,0,0,0,0,0,0,0,0
94747575315822460,52,5,13,0,0,0,0,0,4,0,0
947473752523651436,0,7,0,0,0,0,0,0,0,0,1
947472099814286930,0,1,0,0,0,0,0,0,0,0,1
947470617842137315,0,1,0,0,0,0,0,0,0,0,1
947469308812608687,0,1,0,0,0,0,0,0,0,0,1
947468804628855148,0,1,0,0,0,0,0,0,0,0,1
947468306799352040,12,44,0,0,0,0,0,0,0,0,1
947462581238983756,1,0,0,0,0,0,0,0,0,0,0
94746145827040348,0,2,0,0,0,0,0,0,0,0,1
947459117569295299,0,3,0,0,0,0,0,0,0,0,1
947459063547873285,0,3,0,0,0,0,0,0,0,0,1
947455500192127816,0,2,0,0,0,0,0,0,0,0,1
947452078382769549,0,1,0,0,0,0,0,0,0,0,1
947451276581031387,0,4,0,0,0,0,0,0,0,0,1
94744637494799064,0,13,0,0,0,0,0,0,0,0,1
947442767775322724,1,0,0,0,0,0,0,0,0,0,0
947441922194920503,0,2,0,0,0,0,0,0,0,0,1
947441784924237828,1,3,0,0,0,0,0,0,0,0,1
947439825661981155,5,0,0,0,0,0,0,0,0,0,0
947432896025062425,0,2,0,0,0,0,0,0,0,0,1
947428905999203570,0,1,0,0,0,0,0,0,0,0,1
947427249712978649,0,5,0,0,0,0,0,0,0,0,1
947422558014553172,0,2,0,0,0,0,0,0,0,0,1
947421342732186172,61,2,0,0,0,0,0,0,0,0,0
947420784703890630,0,2,0,0,0,0,0,0,0,0,1
947419984305486779,0,2,0,0,0,0,0,0,0,0,1
947419436419842699,0,8,0,0,0,0,0,0,0,0,1
94741855244628691,0,2,0,0,0,0,0,0,0,0,1
947416745833995233,70,0,0,0,0,0,0,0,3,0,0
947414897313657823,0,1,0,0,0,0,0,0,0,0,1
947413467241805923,0,3,0,0,0,0,0,0,0,0,1
947408373160971713,2,0,0,0,0,0,0,0,0,0,0
947407195423180255,0,2,0,0,0,0,0,0,0,0,1
947404290728131930,0,34,0,0,0,0,0,0,0,0,1
947399251129630022,0,6,0,0,0,0,0,0,0,0,1
947398750980681437,0,59,0,0,0,0,0,0,0,2,1
947394974093077118,0,1,0,0,0,0,0,0,0,0,1
947385771266984884,0,1,0,0,0,0,0,0,0,0,1
947383920144470917,0,3,0,0,0,0,0,0,0,0,1
947380359522984531,0,1,0,0,0,0,0,0,0,0,1
947377624965612389,1,0,0,0,0,0,0,0,0,0,0
947376740136531048,0,1,0,0,0,0,0,0,0,0,1
947370891648800075,0,28,0,0,0,0,0,0,0,0,1
947362359426987685,0,4,0,0,0,0,0,0,0,0,1
947356290119899814,0,1,0,0,0,0,0,0,0,0,1
947352831584360539,5,0,0,0,0,0,0,0,0,0,0
947352434409281930,0,13,0,0,0,0,0,0,0,2,1
94734893793808319,0,1,0,0,0,0,0,0,0,0,1
947346470646390487,3,0,0,0,0,0,0,0,0,0,0
947337612981756460,1,0,0,0,0,0,0,0,0,0,0
947335528806775122,1,0,0,0,0,0,0,0,0,0,0
947326848010443865,0,28,0,0,0,0,0,0,0,0,1
947326760706529590,0,1,0,0,0,0,0,0,0,0,1
947319805026543570,0,17,0,0,0,0,0,0,0,0,1
947315495052143605,0,5,0,0,0,0,0,0,0,0,1
947309658921167691,0,2,0,0,0,0,0,0,0,0,1
947309503101914815,0,4,0,0,0,0,0,0,0,0,1
947308221438463336,0,1,0,0,0,0,0,0,0,0,1
947308195073803785,0,3,0,0,0,0,0,0,0,0,1
947305363969718236,0,1,0,0,0,0,0,0,0,0,1
947301636787702463,3,0,0,0,0,0,0,0,0,0,0
94729841752734459,0,1,0,0,0,0,0,0,0,0,1
947293857482166992,0,7,0,0,0,0,0,0,0,0,1
947292873454243126,0,12,0,0,0,0,0,0,0,0,1
947291838226203198,0,10,0,0,0,0,0,0,0,0,1
947290838066879437,0,1,0,0,0,0,0,0,0,0,1
947285960766021883,0,23,0,1,0,0,0,0,0,2,1
947283992438158395,1,2,0,0,0,0,0,0,0,0,1
947283543644400092,0,5,0,0,0,0,0,0,0,0,1
947282104860207884,0,1,0,0,0,0,0,0,0,0,1
947280447754170370,1,0,0,0,0,0,0,0,0,0,0
947279369762481721,24,5,0,1,0,0,0,0,15,2,1
947275416224216061,1,0,0,0,0,0,0,0,0,0,0
947274995923902129,0,1,0,0,0,0,0,0,0,0,1
947271741300845134,0,5,0,0,0,0,0,0,0,0,1
947270828256428456,0,1,0,0,0,0,0,0,0,0,1
947270034633068812,0,1,0,0,0,0,0,0,0,0,1
947265322068941907,0,146,0,0,0,0,0,0,0,10,1
947265164037890844,3,0,0,0,0,0,0,0,0,0,0
947264814036263231,0,11,0,0,0,0,0,0,0,0,1
947259357671497661,0,1,0,0,0,0,0,0,0,0,1
947258322949217351,0,1,0,0,0,0,0,0,0,0,1
947250976600591701,0,1,0,0,0,0,0,0,0,0,1
947248044543952580,0,3,0,0,0,0,0,0,0,0,1
947245417217611187,0,2,0,0,0,0,0,0,0,0,1
947238450820524671,0,4,0,0,0,0,0,0,0,0,1
947238394841040046,0,1,0,0,0,0,0,0,0,0,1
947234968686486594,0,2,0,0,0,0,0,0,0,0,1
947231945016289251,0,16,0,0,0,0,0,0,0,0,1
947230971478228584,0,11,0,0,0,0,0,0,0,0,1
947230734142942166,0,1,0,0,0,0,0,0,0,0,1
947230644092710659,7,0,0,0,0,0,0,0,0,0,0
947229940769084963,0,13,0,0,0,0,0,0,0,3,1
947228503184037032,0,3,0,0,0,0,0,0,0,0,1
947224280361263424,0,5,0,0,0,0,0,0,0,0,1
947220919866706003,0,4,0,0,0,0,0,0,0,0,1
947217772935745140,2,6,0,0,0,0,0,0,0,0,1
947217765106312855,0,3,0,0,0,0,0,0,0,0,1
947208277460610727,0,1,0,0,0,0,0,0,0,0,1
947206531041515473,0,6,0,0,0,0,0,0,0,0,1
947205486710391406,0,5,0,0,0,0,0,0,0,0,1
947204832034807197,0,1,0,0,0,0,0,0,0,0,1
947198804260202711,1,0,0,0,0,0,0,0,0,0,0
947198755418473328,0,50,0,0,0,0,0,0,0,0,1
94719716137215183,0,8,0,0,0,0,0,0,0,0,1
947196688019244775,0,1,0,0,0,0,0,0,0,0,1
947195225204798265,52,0,0,0,0,0,0,0,0,0,0
947193306605237418,0,2,0,0,0,0,0,0,0,0,1
947188345270343204,0,1,0,0,0,0,0,0,0,0,1
947184562249970127,0,3,0,0,0,0,0,0,0,0,1
947181567518221403,0,1,0,0,0,0,0,0,0,0,1
947166868428428737,0,3,0,0,0,0,0,0,0,0,1
94716046175174683,0,2,0,0,0,0,0,0,0,0,1
947156875918392569,6,0,0,0,0,0,0,0,0,0,0
947151770957495530,1,0,0,0,0,0,0,0,0,0,0
947149542592986553,0,1,0,0,0,0,0,0,0,0,1
94714767579662999,0,2,0,0,0,0,0,0,0,0,1
947145472671823040,0,6,0,0,0,0,0,0,0,0,1
94714472889197988,0,3,0,0,0,0,0,0,0,0,1
947137913075959611,2,0,0,0,0,0,0,0,0,0,0
947132840200204283,2,0,0,0,0,0,0,0,0,0,0
947126213961109245,1,0,0,0,0,0,0,0,0,0,0
947123677691322922,0,13,0,0,0,0,0,0,0,0,1
94711888748624603,1,85,0,0,0,0,0,0,0,0,1
947118671145926207,0,183,0,0,0,0,0,0,0,0,1
947107089825930893,0,1,0,0,0,0,0,0,0,0,1
947099725569677808,0,1,0,0,0,0,0,0,0,0,1
947095309906146897,0,2,0,0,0,0,0,0,0,0,1
947091263983706400,0,4,0,0,0,0,0,0,0,0,1
947089103374681013,0,2,0,0,0,0,0,0,0,0,1
947088470009535600,2,12,0,0,0,0,0,0,0,0,1
947082374845724239,0,34,0,0,0,0,0,0,0,7,1
947081530925820226,0,1,0,0,0,0,0,0,0,0,1
947078529998737065,0,12,0,0,0,0,0,0,0,0,1
947077083773285115,2,0,0,0,0,0,0,0,0,0,0
947065612408413544,0,4,0,0,0,0,0,0,0,0,1
947057227347938779,3,0,0,0,0,0,0,0,0,0,0
947053396243623237,9,0,0,0,0,0,0,0,0,0,0
947050434233065734,0,7,0,0,0,0,0,0,0,0,1
947049653058291036,2,6,0,0,0,0,0,0,0,0,1
94703283175124117,0,8,0,0,0,0,0,0,0,1,1
947032645418184856,0,54,0,0,0,0,0,0,0,0,1
947032504922334155,0,1,0,0,0,0,0,0,0,0,1
94701486585583819,0,85,0,0,0,0,0,0,0,0,1
947011305913853627,1,0,0,0,0,0,0,0,0,0,0
94701096281822052,8,12,0,0,0,0,0,0,0,0,1
947008068037427657,0,1,0,0,0,0,0,0,0,0,1
946998406725851079,0,5,0,0,0,0,0,0,0,0,1
946997413756102230,0,1,0,0,0,0,0,0,0,0,1
946995626423957211,0,2,0,0,0,0,0,0,0,0,1
946991470602101388,6,0,0,0,0,0,0,0,0,0,0
946984366294536330,0,1,0,0,0,0,0,0,0,0,1
946983902304249011,0,1,0,0,0,0,0,0,0,0,1
946981315288810477,16,0,0,0,0,0,0,0,0,0,0
946977302530182984,0,2,0,0,0,0,0,0,0,0,1
946976745584127416,0,1,0,0,0,0,0,0,0,0,1
946976443731382278,0,2,0,0,0,0,0,0,0,0,1
946966305209338018,2,0,0,0,0,0,0,0,0,0,0
946963087335241319,2,0,0,0,0,0,0,0,0,0,0
946962705871530336,0,2,0,0,0,0,0,0,0,0,1
946959344611769879,0,7,0,0,0,0,0,0,0,0,1
94695817625213024,0,1,0,0,0,0,0,0,0,0,1
946953391517210012,0,1,0,0,0,0,0,0,0,0,1
946951508471688193,0,1,0,0,0,0,0,0,0,0,1
946948454762055299,96,0,0,0,0,0,0,0,0,0,0
946947588906810311,0,1,0,0,0,0,0,0,0,0,1
946945856375628047,0,12,0,0,0,0,0,0,0,0,1
946944596577709241,0,1,0,0,0,0,0,0,0,0,1
946940898006832013,1,2,0,0,0,0,0,0,0,0,1
946939047620855220,0,3,0,0,0,0,0,0,0,0,1
946933550985818318,0,1,0,0,0,1,0,0,0,0,1
946930329606884867,11,0,0,0,0,0,0,0,0,0,0
94692718068204412,3,1,0,0,0,0,0,0,0,0,0
946922926462321945,0,3,0,0,0,0,0,0,0,0,1
946913413477165104,1,8,0,0,0,0,0,0,0,0,1
946910207662568773,0,1,0,0,0,0,0,0,0,0,1
946907071491665623,0,2,0,0,0,0,0,0,0,0,1
946905871592008213,0,4,0,0,0,0,0,0,0,0,1
946904086331085225,0,8,0,0,0,0,0,0,0,0,1
94690091272572634,0,1,0,0,0,0,0,0,0,0,1
946900582197255253,13,0,0,0,0,0,0,0,1,0,0
94689665136108144,0,3,0,0,0,0,0,0,0,0,1
946895939768356088,0,1,0,0,0,0,0,0,0,0,1
94689442727644662,0,52,0,1,0,0,0,0,0,1,1
946891474272206697,0,1,0,0,0,0,0,0,0,0,1
946888281521836429,0,7,0,0,0,0,0,0,0,0,1
946887301641767915,0,1,0,0,0,0,0,0,0,0,1
946878314867057967,0,3,0,0,0,0,0,0,0,0,1
94687812803768166,0,3,0,0,0,0,0,0,0,0,1
946875587137273643,0,5,0,0,0,0,0,0,0,0,1
946872261620870097,3,0,0,0,0,0,0,0,0,0,0
946871879012720110,4,0,0,0,0,0,0,0,0,0,0
9468692212818979,1,0,0,0,0,0,0,0,0,0,0
946867498862765505,0,37,0,0,0,0,0,0,0,0,1
946857343189440076,0,5,0,0,0,0,0,0,0,0,1
946849771290846191,0,2,0,0,0,0,0,0,0,0,1
946848974979814842,0,17,0,0,0,0,0,0,0,0,1
946842264556382961,1,0,0,0,0,0,0,0,0,0,0
946836572697955076,0,1,0,0,0,0,0,0,0,0,1
946834543604473985,7,0,0,0,0,0,0,0,0,0,0
946834007932605656,0,1,0,0,0,0,0,0,0,0,1
94683356166324379,0,2,0,0,0,0,0,0,0,0,1
946832423282458996,0,2,0,0,0,0,0,0,0,0,1
946829154734062352,1,0,0,0,0,0,0,0,0,0,0
946822772590587040,0,18,0,0,0,0,0,0,0,11,1
946819806941264956,51,0,0,0,0,0,0,0,0,0,0
946816649088030077,0,21,0,0,0,0,0,0,0,0,1
